farmer_id,farm_id,farm_type,size_ha,disposition,age,inherited,succession_stage,loan_principal,loan_rate,current_debt,debt_payments,debt_maturity,debt_free,debt_asset_ratio,n_holdings,n_local_links,n_catchment_links,Build_Wetland,Clean_Races,Farm_Plan,Riparian_Planting,x,y
27310,29857,Forest,96,for_profit,62,FALSE,3,519360,3,519360,43505,10,FALSE,0.587,3,12,13,2,0,0,1,28,258
27311,30025,Dairy,96,for_profit,50,FALSE,3,1092782,3,1092782,91539,10,FALSE,0.569,2,11,17,0,0,0,0,47,129
27312,29843,SNB,64,for_profit,62,FALSE,2,205471,3,205471,44866,20,FALSE,0.359,2,7,12,0,0,0,0,105,190
27313,28839,Dairy,112,pro_environmental,62,FALSE,1,3053750,3,3053750,255802,10,FALSE,0.615,1,11,12,0,1,1,0,120,131
27314,29721,Forest,272,for_profit,57,FALSE,1,2173462,3,1744022.3232062717,146091,10,FALSE,0.466,4,9,14,2,0,0,0,86,95
27315,30036,Dairy,64,for_profit,50,FALSE,2,1252040,3,1252040,84157,5,FALSE,0.537,1,14,17,0,0,0,0,127,217
27316,29312,SNB,80,for_profit,72,FALSE,2,256,3,256,17,0,FALSE,0,3,11,10,0,0,2,0,148,218
27317,29068,SNB,96,for_profit,56,FALSE,3,342196,3,342196,28665,10,FALSE,0.556,1,13,14,0,0,0,0,44,241
27318,30449,SNB,304,for_profit,40,FALSE,2,900568,3,900568,75438,10,FALSE,0.485,5,10,14,2,0,4,2,88,81
27319,30095,Dairy,112,for_profit,61,FALSE,2,1208963,3,372152.97569541633,141727,20,FALSE,0.093,2,12,12,1,1,0,0,120,103
27320,30426,Dairy,64,for_profit,67,FALSE,3,228358,3,228358,49863,20,FALSE,0.091,1,12,10,0,0,0,0,110,159
27321,29485,Dairy,80,for_profit,76,FALSE,1,0,0,0,0,21,TRUE,0,1,11,13,0,0,0,1,78,172
27322,29473,SNB,32,for_profit,70,FALSE,2,960,3,960,65,0,FALSE,0,1,12,12,1,0,0,0,56,234
27323,29737,SNB,80,for_profit,73,FALSE,3,211870,3,121478.55008859759,17748,15,FALSE,0.256,1,16,11,0,0,0,0,71,276
27324,28843,Dairy,48,pro_environmental,74,FALSE,2,1600,3,1600,108,5,FALSE,0.001,2,12,10,0,0,0,1,25,267
27325,29013,Dairy,176,pro_environmental,54,FALSE,2,3361102,3,3361102,281548,10,FALSE,0.563,6,11,15,4,5,5,3,92,120
27326,29594,Dairy,80,pro_environmental,61,FALSE,2,1665188,3,1665188,139487,10,FALSE,0.529,1,8,13,0,0,0,0,88,208
27327,30554,Dairy,128,for_profit,60,FALSE,4,2580859,3,2580859,216190,10,FALSE,0.587,3,12,17,0,0,0,0,97,203
27328,30193,Forest,48,for_profit,80,FALSE,3,0,0,0,0,21,TRUE,0,2,12,10,0,0,0,1,108,106
27329,29777,Dairy,80,for_profit,47,TRUE,3,302849,3,302849,66128,20,FALSE,0.104,1,11,12,0,0,0,0,80,232
27330,29223,Dairy,80,for_profit,41,FALSE,4,2014769,3,2014769,135424,5,FALSE,0.691,1,12,16,0,0,1,0,44,267
27331,29389,SNB,224,for_profit,43,FALSE,2,704348,3,704348,47343,5,FALSE,0.739,3,15,11,2,0,0,2,102,243
27332,29300,Forest,464,for_profit,59,FALSE,2,2793755,3,2241755.8188591003,187784,10,FALSE,0.443,3,10,10,0,0,0,0,4,303
27333,29258,Dairy,64,for_profit,64,FALSE,2,1236749,3,1236749,103598,10,FALSE,0.53,3,15,14,0,0,0,0,97,250
27334,29359,Forest,240,for_profit,70,FALSE,2,1715612,3,1376635.812340201,115316,10,FALSE,0.527,6,15,9,0,0,0,0,137,32
27335,28925,SNB,144,for_profit,79,FALSE,2,3360,3,3360,226,0,FALSE,0,2,16,12,2,0,0,0,114,139
27336,29477,Dairy,48,for_profit,72,FALSE,1,569,3,569,48,5,FALSE,0,3,15,13,0,3,3,0,9,308
27337,28865,Dairy,112,pro_environmental,41,FALSE,2,3026403,3,3026403,203422,5,FALSE,0.687,1,11,14,1,1,1,1,75,156
27338,29429,SNB,256,for_profit,57,FALSE,3,632380,3,632380,52972,10,FALSE,0.589,2,8,12,0,0,1,2,140,112
27339,29895,SNB,80,for_profit,60,FALSE,2,143128,3,143128,16779,15,FALSE,0.312,2,13,10,0,0,1,0,125,164
27340,29060,SNB,176,for_profit,61,FALSE,2,593973,3,593973,39924,5,FALSE,0.685,4,11,11,3,0,2,1,49,221
27341,30263,Forest,48,for_profit,39,FALSE,3,461071,3,461071,30991,5,FALSE,0.695,1,7,11,0,0,0,0,74,153
27342,29423,Forest,240,for_profit,66,FALSE,2,0,0,0,0,21,TRUE,0,2,9,8,0,0,0,0,36,228
27343,29834,Dairy,240,for_profit,63,FALSE,5,4627976,3,4627976,311073,5,FALSE,0.712,3,9,14,0,0,0,0,46,117
27344,30354,Dairy,144,for_profit,82,FALSE,2,1600,3,1600,108,5,FALSE,0,4,11,12,0,0,0,2,95,195
27345,29751,Dairy,96,pro_environmental,52,FALSE,2,2146532,3,2146532,144281,5,FALSE,0.598,3,12,9,0,0,0,0,81,189
27346,29211,Dairy,112,for_profit,66,FALSE,5,2337995,3,2337995,157150,5,FALSE,0.681,3,10,14,0,0,1,0,140,126
27347,29837,Dairy,128,for_profit,62,FALSE,2,2961493,3,2961493,199059,5,FALSE,0.589,1,13,12,1,1,1,1,122,162
27348,29098,SNB,64,for_profit,42,FALSE,3,280670,3,280670,18865,5,FALSE,0.741,1,11,10,0,0,0,1,28,263
27349,29196,Forest,48,pro_environmental,58,FALSE,5,397064,3,397064,26689,5,FALSE,0.606,1,12,9,0,0,0,0,110,44
27350,30167,Dairy,48,for_profit,57,FALSE,2,1009934,3,1009934,67883,5,FALSE,0.578,1,9,10,1,1,1,1,53,271
27351,29179,Dairy,96,for_profit,56,FALSE,4,1925950,3,1545414.5475647235,129454,10,FALSE,0.468,3,11,10,0,0,1,0,108,81
27352,29755,Forest,64,pro_environmental,60,FALSE,4,431727,3,247536.55540708912,36164,15,FALSE,0.28,1,10,13,0,0,0,0,98,162
27353,30120,Dairy,32,for_profit,55,FALSE,2,649607,3,372461.0208495946,54415,15,FALSE,0.278,2,11,17,0,2,2,0,104,158
27354,29132,Forest,240,for_profit,49,FALSE,3,2557241,3,2051973.0226791769,171887,10,FALSE,0.494,3,10,9,0,0,0,0,104,66
27355,29824,Dairy,64,for_profit,52,FALSE,3,1392804,3,1392804,116670,10,FALSE,0.554,1,7,13,0,0,0,1,59,236
27356,29157,SNB,80,for_profit,72,FALSE,3,4000,3,4000,269,0,FALSE,0.151,1,9,12,1,0,0,1,22,260
27357,29750,Dairy,64,for_profit,60,FALSE,1,2197,3,2197,258,10,FALSE,0.001,2,16,12,0,1,1,1,52,148
27358,30406,Forest,256,for_profit,63,FALSE,2,0,0,0,0,21,TRUE,0,2,10,16,0,0,0,0,86,286
27359,28889,Dairy,48,for_profit,68,FALSE,2,1214806,3,1214806,101760,10,FALSE,0.571,1,10,14,0,0,0,1,98,143
27360,30368,Crop,96,for_profit,61,FALSE,3,442428,3,442428,96606,20,FALSE,0.117,2,9,14,1,0,0,0,81,173
27361,30494,Dairy,192,for_profit,60,FALSE,2,2400,3,2400,161,0,FALSE,0.103,5,12,13,2,0,1,0,92,77
27362,30319,Dairy,96,for_profit,53,FALSE,2,300101,3,300101,65528,20,FALSE,0.099,2,10,12,1,0,1,0,132,22
27363,29645,Forest,80,for_profit,47,FALSE,3,792898,3,636234.6394947813,53295,10,FALSE,0.575,1,8,14,0,0,0,0,144,215
27364,30199,Forest,64,for_profit,61,FALSE,2,326769,3,326769,21964,5,FALSE,0.629,3,13,10,1,0,0,0,149,235
27365,29836,Forest,80,pro_environmental,57,FALSE,2,648709,3,371946.1403191771,54340,15,FALSE,0.341,1,16,11,0,0,0,0,67,270
27366,30061,Dairy,48,for_profit,53,FALSE,3,1140148,3,914873.8573570572,76636,10,FALSE,0.485,1,17,11,0,0,0,0,138,212
27367,29401,Dairy,128,for_profit,65,TRUE,4,1288854,3,1288854,151093,15,FALSE,0.281,5,8,11,2,0,3,0,123,171
27368,29979,SNB,64,for_profit,52,FALSE,4,241613,3,241613,20239,10,FALSE,0.589,1,13,17,0,0,1,0,115,97
27369,30089,Dairy,160,for_profit,60,FALSE,2,3284596,3,3284596,275139,10,FALSE,0.568,2,13,14,0,2,0,0,15,290
27370,29382,Crop,224,for_profit,43,FALSE,3,6718000,3,6718000,451555,5,FALSE,0.689,1,13,13,0,0,0,1,83,168
27371,28745,SNB,160,pro_environmental,63,FALSE,1,1042,3,597.4448916426048,122,15,FALSE,0.001,4,8,12,1,0,3,1,53,164
27372,29272,Dairy,304,pro_environmental,59,FALSE,3,5899556,3,5899556,494186,10,FALSE,0.543,2,14,12,0,0,0,1,179,22
27373,28882,Dairy,320,for_profit,61,FALSE,2,2455320,3,2455320,287838,15,FALSE,0.256,2,8,14,1,0,0,0,144,71
27374,29054,Dairy,32,for_profit,68,FALSE,5,90587,3,90587,19780,20,FALSE,0.113,2,11,11,1,0,0,0,135,128
27375,30476,Forest,128,for_profit,63,FALSE,4,766158,3,766158,89817,15,FALSE,0.433,1,11,15,0,0,0,0,100,161
27376,29642,Dairy,80,for_profit,62,FALSE,2,965142,3,965142,113144,15,FALSE,0.321,2,15,11,1,1,0,2,90,218
27377,29106,Dairy,144,for_profit,76,FALSE,2,5120,3,5120,344,0,FALSE,0.134,3,16,9,2,2,0,0,133,23
27378,30555,Forest,128,pro_environmental,53,FALSE,2,3716568,3,3716568,249812,5,FALSE,0.739,1,9,11,0,0,0,0,82,199
27379,30168,Dairy,80,pro_environmental,64,FALSE,3,976409,3,976409,114465,15,FALSE,0.357,2,16,13,2,0,0,0,11,306
27380,30203,SNB,112,for_profit,52,FALSE,2,41694,3,41694,9104,20,FALSE,0.092,2,9,9,1,0,1,0,109,240
27381,30197,Dairy,160,for_profit,50,FALSE,2,791414,3,791414,172809,20,FALSE,0.136,3,10,15,0,1,2,1,91,223
27382,29826,Crop,48,for_profit,69,FALSE,2,1164419,3,1164419,97539,10,FALSE,0.694,2,13,9,0,0,0,1,115,127
27383,29706,Forest,128,pro_environmental,68,FALSE,2,0,0,0,0,21,TRUE,0,1,10,9,0,0,0,0,82,242
27384,29523,Dairy,80,for_profit,55,FALSE,2,1591393,3,1591393,133306,10,FALSE,0.536,2,15,9,1,0,0,2,113,81
27385,28790,SNB,176,for_profit,61,TRUE,2,0,0,0,0,21,TRUE,0,1,9,16,0,0,0,0,93,136
27386,30243,Dairy,208,pro_environmental,50,FALSE,3,4466900,3,4466900,374177,10,FALSE,0.546,1,16,15,0,0,0,0,113,146
27387,28802,SNB,32,for_profit,46,FALSE,4,69101,3,69101,5788,10,FALSE,0.533,1,8,11,0,0,0,0,53,111
27388,30339,Dairy,128,for_profit,61,FALSE,2,3840,3,3081.280335755621,258,10,FALSE,0.001,1,13,13,1,0,0,0,133,98
27389,30270,Forest,96,for_profit,47,FALSE,3,523081,3,523081,35159,5,FALSE,0.602,2,10,9,0,0,0,0,103,249
27390,29462,SNB,800,for_profit,59,FALSE,4,3338239,3,3338239,224382,5,FALSE,0.618,4,8,9,0,0,1,1,92,164
27391,30286,Dairy,80,for_profit,48,FALSE,3,864025,3,864025,101290,15,FALSE,0.323,2,8,8,0,0,0,0,132,115
27392,29230,Dairy,48,for_profit,37,FALSE,3,1147347,3,1147347,77120,5,FALSE,0.656,1,14,13,1,0,1,1,90,232
27393,29095,Dairy,96,for_profit,62,FALSE,2,1672140,3,1672140,112394,5,FALSE,0.63,3,9,10,0,2,0,1,123,74
27394,29547,Forest,320,for_profit,68,FALSE,1,0,0,0,0,21,TRUE,0,4,12,9,0,0,0,0,101,272
27395,30509,Crop,96,for_profit,65,FALSE,3,1356510,3,1356510,159024,15,FALSE,0.319,2,15,12,0,0,0,1,91,180
27396,30589,Forest,272,for_profit,62,FALSE,4,182598,3,56208.82446859965,39871,20,FALSE,0.022,2,9,14,0,0,0,1,109,196
27397,30512,Dairy,240,for_profit,56,FALSE,3,6633491,3,6633491,445875,5,FALSE,0.71,2,12,14,1,0,0,1,46,139
27398,30234,Dairy,112,pro_environmental,63,FALSE,3,2158915,3,2158915,180845,10,FALSE,0.569,2,9,10,1,0,0,1,139,202
27399,29024,Forest,96,for_profit,63,FALSE,1,0,0,0,0,21,TRUE,0,1,12,11,0,0,0,0,54,124
27400,29278,Dairy,112,for_profit,77,FALSE,1,4480,3,3594.8270583815574,301,10,FALSE,0.001,1,12,11,0,1,1,1,80,148
27401,29597,Dairy,112,pro_environmental,48,FALSE,3,3219027,3,3219027,216369,5,FALSE,0.762,2,10,12,1,0,0,2,113,83
27402,29735,Forest,112,for_profit,58,FALSE,2,524887,3,524887,114611,20,FALSE,0.339,1,10,18,0,0,0,0,66,200
27403,29625,Dairy,192,pro_environmental,73,TRUE,1,2315,3,2315,271,10,FALSE,0,3,12,9,2,3,3,2,103,197
27404,29761,Dairy,176,for_profit,61,FALSE,1,5332,3,3057.174819806496,625,15,FALSE,0.001,3,11,13,3,1,3,1,124,47
27405,29965,Forest,80,for_profit,45,FALSE,5,676186,3,542582.9752899089,45450,10,FALSE,0.497,1,15,12,0,0,0,0,60,165
27406,28823,Dairy,128,for_profit,76,FALSE,3,1426887,3,1426887,167275,15,FALSE,0.292,3,6,13,0,2,0,0,72,108
27407,29116,Forest,48,for_profit,51,FALSE,3,695205,3,695205,46729,5,FALSE,0.678,2,10,13,0,0,0,0,87,150
27408,29159,Forest,64,pro_environmental,62,FALSE,3,498931,3,153585.06117779433,58490,20,FALSE,0.112,2,12,13,0,0,0,0,82,185
27409,29185,Forest,208,for_profit,54,FALSE,4,1215970,3,975714.7004866569,81732,10,FALSE,0.477,1,12,16,0,0,0,0,81,221
27410,29323,Dairy,80,for_profit,67,FALSE,4,1129831,3,1129831,132451,15,FALSE,0.334,2,11,12,0,0,0,0,111,132
27411,30030,Dairy,112,for_profit,57,FALSE,1,1360290,3,1360290,159467,15,FALSE,0.354,3,13,9,1,0,3,1,144,231
27412,29746,Forest,112,for_profit,74,FALSE,3,1364915,3,1364915,160010,15,FALSE,0.882,1,10,12,0,0,0,0,87,200
27413,28765,Dairy,656,for_profit,59,FALSE,1,12070793,3,12070793,1011129,10,FALSE,0.498,3,9,11,2,3,3,1,51,252
27414,28897,Dairy,80,for_profit,45,FALSE,3,1170041,3,1170041,137164,15,FALSE,0.372,1,14,11,0,1,0,0,56,238
27415,29740,Dairy,64,for_profit,52,FALSE,4,1673001,3,1673001,112452,5,FALSE,0.617,2,12,15,1,0,0,1,133,127
27416,29950,Dairy,80,for_profit,69,FALSE,4,1757244,3,1757244,147198,10,FALSE,0.594,2,15,16,2,0,0,0,147,213
27417,28796,SNB,96,for_profit,62,FALSE,2,213450,3,213450,17880,10,FALSE,0.549,1,12,10,0,0,0,0,58,114
27418,29240,SNB,208,for_profit,74,FALSE,1,0,0,0,0,21,TRUE,0,1,18,9,0,0,0,0,65,119
27419,29343,Dairy,96,for_profit,57,FALSE,5,2257920,3,2257920,151768,5,FALSE,0.598,1,12,12,0,0,0,0,119,142
27420,29627,SNB,128,for_profit,75,FALSE,2,192,3,192,13,0,FALSE,0.14,4,8,11,0,0,3,1,14,292
27421,30496,Dairy,304,pro_environmental,74,FALSE,3,9008,3,7228.170120960061,755,10,FALSE,0.001,5,15,8,1,3,1,3,80,131
27422,29149,Crop,224,for_profit,55,FALSE,2,5414104,3,5414104,453521,10,FALSE,0.555,1,9,12,0,0,0,0,64,202
27423,30141,Dairy,96,for_profit,75,FALSE,3,0,0,0,0,21,TRUE,0,2,12,10,0,0,0,0,127,111
27424,28810,Dairy,160,pro_environmental,57,FALSE,4,2833930,3,2833930,237389,10,FALSE,0.51,2,16,11,0,0,1,2,70,122
27425,29731,Dairy,128,for_profit,60,FALSE,2,2547722,3,1460771.1077019966,171247,15,FALSE,0.313,1,14,12,0,0,0,0,75,243
27426,30501,Dairy,96,for_profit,67,FALSE,2,128,3,128,9,0,FALSE,0,2,14,12,0,0,1,0,96,88
27427,29169,SNB,112,for_profit,55,FALSE,2,354434,3,354434,29690,10,FALSE,0.553,3,16,9,1,0,1,2,40,259
27428,29816,Dairy,176,for_profit,36,FALSE,2,4411135,3,4411135,296498,5,FALSE,0.623,2,15,11,0,0,2,0,86,160
27429,29568,Forest,96,for_profit,55,FALSE,5,1080808,3,867258.4471685836,72647,10,FALSE,0.517,2,15,11,1,0,0,0,128,80
27430,30048,Dairy,128,for_profit,77,FALSE,1,0,0,0,0,21,TRUE,0,1,15,8,0,0,0,0,68,186
27431,29919,Forest,96,for_profit,68,FALSE,4,832432,3,477286.22460636933,55953,15,FALSE,0.364,1,11,13,0,0,0,0,79,271
27432,28762,Forest,240,for_profit,79,FALSE,2,0,0,0,0,21,TRUE,0,4,11,9,0,0,0,0,129,153
27433,30528,Dairy,96,for_profit,56,FALSE,3,1299639,3,400065.61092425097,152357,20,FALSE,0.104,2,9,15,0,1,0,2,97,170
27434,29362,Dairy,96,pro_environmental,81,FALSE,4,128,3,128,9,0,FALSE,0.095,2,19,10,1,0,1,0,122,148
27435,30379,Dairy,64,for_profit,53,FALSE,3,960,3,960,65,5,FALSE,0,2,15,12,1,1,0,0,125,146
27436,30345,Forest,304,for_profit,72,FALSE,3,669903,3,669903,146276,20,FALSE,0.205,3,13,12,0,0,0,0,56,118
27437,30200,Forest,64,for_profit,46,FALSE,3,597850,3,597850,40185,5,FALSE,0.684,1,14,11,0,0,0,0,85,230
27438,30138,Dairy,48,pro_environmental,63,FALSE,2,1040055,3,1040055,69908,5,FALSE,0.595,1,12,17,1,0,0,0,97,201
27439,28764,Dairy,96,for_profit,64,FALSE,1,0,0,0,0,21,TRUE,0,2,13,13,0,0,0,1,62,196
27440,30370,SNB,96,for_profit,58,TRUE,1,681,3,681,57,10,FALSE,0.002,2,6,9,2,0,2,2,152,89
27441,29865,Forest,64,for_profit,75,FALSE,3,699420,3,561226.3261547387,47012,10,FALSE,0.494,1,13,10,0,0,0,0,132,129
27442,30421,Dairy,80,for_profit,44,FALSE,2,1620453,3,1620453,135740,10,FALSE,0.515,1,16,15,0,0,1,1,50,236
27443,28832,Forest,80,pro_environmental,51,FALSE,2,2149060,3,2149060,144451,5,FALSE,0.683,1,11,16,0,0,0,0,110,157
27444,29161,Dairy,112,for_profit,78,TRUE,1,3360,3,2696.120293786168,226,10,FALSE,0.001,1,14,12,1,1,0,0,31,266
27445,29514,Forest,64,for_profit,64,FALSE,3,505070,3,405276.62999481545,33949,10,FALSE,0.464,1,9,11,0,0,0,0,67,245
27446,29407,Forest,128,pro_environmental,61,FALSE,3,2472476,3,2472476,166189,5,FALSE,0.748,3,15,7,0,1,0,1,97,187
27447,29284,Forest,96,for_profit,74,FALSE,2,556506,3,171308.27319972022,46617,20,FALSE,0.168,1,12,15,0,0,0,0,26,252
27448,30334,Dairy,64,pro_environmental,75,FALSE,1,0,0,0,0,21,TRUE,0,2,16,17,2,1,1,2,128,50
27449,30466,Dairy,160,for_profit,41,FALSE,5,3587806,3,3587806,300538,10,FALSE,0.616,1,12,16,0,0,0,1,75,250
27450,28963,Forest,112,pro_environmental,60,FALSE,6,1167688,3,1167688,78487,5,FALSE,0.764,1,14,12,0,0,0,0,77,259
27451,29565,Dairy,128,for_profit,54,FALSE,3,3703049,3,3703049,248903,5,FALSE,0.657,2,10,13,1,0,1,0,104,143
27452,30506,Dairy,80,pro_environmental,63,FALSE,3,704,3,704,47,0,FALSE,0.112,3,14,11,0,1,2,2,138,107
27453,29056,SNB,96,for_profit,65,FALSE,2,66832,3,66832,14593,20,FALSE,0.109,1,12,14,0,0,0,0,76,185
27454,30031,SNB,80,for_profit,66,FALSE,2,134654,3,41450.30641077567,15786,20,FALSE,0.087,3,13,8,1,0,1,0,95,90
27455,29580,Dairy,128,for_profit,51,FALSE,2,2733394,3,2733394,183727,5,FALSE,0.607,3,10,10,2,0,0,0,118,171
27456,30373,Forest,80,pro_environmental,52,TRUE,3,0,0,0,0,21,TRUE,0,1,9,9,0,0,0,0,73,281
27457,29887,SNB,96,for_profit,78,FALSE,1,0,0,0,0,21,TRUE,0,2,11,13,0,0,0,1,131,60
27458,30428,Dairy,80,for_profit,54,FALSE,1,1462309,3,1462309,122493,10,FALSE,0.552,2,8,16,2,2,0,1,13,328
27459,29035,Dairy,112,for_profit,62,FALSE,1,64,3,64,4,0,FALSE,0.116,3,10,10,2,1,3,0,116,174
27460,29203,Forest,80,for_profit,74,FALSE,2,0,0,0,0,21,TRUE,0,1,11,17,0,0,0,0,70,266
27461,30436,Dairy,64,for_profit,48,FALSE,3,1444578,3,1444578,121007,10,FALSE,0.556,2,10,9,0,1,1,0,126,104
27462,29210,Dairy,64,for_profit,69,FALSE,2,663654,3,204291.45551366406,77800,20,FALSE,0.088,1,13,14,0,0,0,0,79,275
27463,28976,Dairy,64,for_profit,58,FALSE,2,1180719,3,1180719,98905,10,FALSE,0.525,2,11,11,1,0,1,2,46,226
27464,29823,Dairy,144,for_profit,75,FALSE,2,2560,3,2560,172,0,FALSE,0.097,4,16,7,2,3,4,0,126,66
27465,29259,Dairy,144,pro_environmental,58,FALSE,2,2512455,3,2016035.985929919,168876,10,FALSE,0.464,2,13,8,0,0,0,0,115,57
27466,28744,Dairy,288,for_profit,63,FALSE,4,3175519,3,3175519,372268,15,FALSE,0.337,6,11,9,2,0,4,0,90,125
27467,29338,Dairy,128,for_profit,71,FALSE,3,2350759,3,2350759,196915,10,FALSE,0.502,2,11,10,1,1,0,0,75,152
27468,28906,SNB,304,for_profit,79,FALSE,2,1600,3,1600,108,5,FALSE,0.001,3,10,12,0,0,0,3,149,55
27469,30565,Forest,64,for_profit,48,FALSE,4,569803,3,326704.31054955005,38300,15,FALSE,0.369,1,11,13,0,0,0,0,107,159
27470,30217,Dairy,112,for_profit,47,FALSE,3,2956955,3,2956955,198754,5,FALSE,0.755,3,16,18,2,2,1,0,80,143
27471,28979,Forest,144,for_profit,68,FALSE,2,645182,3,645182,75635,15,FALSE,0.379,3,12,15,0,1,0,1,65,124
27472,28997,Dairy,160,for_profit,59,FALSE,3,4105653,3,4105653,275964,5,FALSE,0.688,2,13,13,2,0,0,1,51,263
27473,28956,Forest,144,for_profit,71,FALSE,3,1285290,3,1285290,150675,15,FALSE,0.402,2,11,14,0,1,0,0,75,134
27474,29932,Dairy,80,pro_environmental,55,FALSE,2,1124422,3,1124422,131817,15,FALSE,0.411,2,12,11,1,0,0,1,91,148
27475,30437,Dairy,80,for_profit,49,FALSE,3,2069713,3,2069713,139117,5,FALSE,0.673,3,11,15,1,0,1,0,70,138
27476,29455,Forest,64,for_profit,46,FALSE,3,551485,3,551485,37068,5,FALSE,0.631,1,18,10,0,0,0,0,71,274
27477,29876,Dairy,112,for_profit,34,FALSE,3,2952661,3,2952661,198465,5,FALSE,0.685,3,8,12,2,1,2,1,43,145
27478,29614,Dairy,144,pro_environmental,62,FALSE,2,3673929,3,3673929,246946,5,FALSE,0.658,3,11,12,3,1,1,0,136,99
27479,29051,Dairy,176,for_profit,36,FALSE,3,3610988,3,3610988,302480,10,FALSE,0.563,1,9,10,0,0,0,0,66,282
27480,29534,Dairy,112,for_profit,62,FALSE,1,1227511,3,377862.5742465702,143902,20,FALSE,0.093,1,11,10,0,0,0,0,71,246
27481,29844,SNB,240,for_profit,52,FALSE,3,736327,3,736327,49493,5,FALSE,0.664,4,9,10,0,0,0,2,175,38
27482,29380,Dairy,112,pro_environmental,66,FALSE,4,2014712,3,2014712,168766,10,FALSE,0.443,4,13,16,1,2,2,3,93,148
27483,29124,SNB,208,for_profit,64,FALSE,1,448,3,448,30,0,FALSE,0,2,8,15,0,0,1,1,51,157
27484,29435,Forest,224,for_profit,54,FALSE,4,1994828,3,1600683.4087538316,134084,10,FALSE,0.517,1,9,12,0,0,0,0,62,211
27485,29875,SNB,192,for_profit,65,FALSE,3,352497,3,352497,41323,15,FALSE,0.363,5,9,10,1,0,4,1,97,263
27486,28850,Forest,80,for_profit,57,FALSE,4,1015775,3,1015775,85088,10,FALSE,0.481,2,10,11,0,0,1,1,105,86
27487,29752,Crop,368,pro_environmental,54,FALSE,4,6116038,3,6116038,512320,10,FALSE,0.47,3,12,11,0,0,0,0,40,255
27488,30163,Dairy,112,for_profit,68,FALSE,2,960,3,960,65,5,FALSE,0,4,12,12,2,1,0,0,87,176
27489,29115,Dairy,96,for_profit,65,FALSE,2,1142,3,916.359933185656,96,10,FALSE,0,4,15,14,4,0,4,1,135,61
27490,29722,Dairy,272,for_profit,53,FALSE,1,4512397,3,4512397,377988,10,FALSE,0.475,5,12,10,4,1,2,0,101,113
27491,30473,Dairy,96,for_profit,54,FALSE,3,2250676,3,2250676,151281,5,FALSE,0.644,1,11,10,0,0,1,1,93,249
27492,29668,SNB,80,pro_environmental,64,FALSE,1,1600,3,1600,108,0,FALSE,0.142,3,14,13,0,0,0,3,122,76
27493,28733,Dairy,128,for_profit,76,FALSE,2,2400,3,2400,161,0,FALSE,0.091,2,17,14,1,0,1,0,79,228
27494,29357,Forest,144,for_profit,50,FALSE,3,1577641,3,1265925.5703598524,106042,10,FALSE,0.481,3,17,12,0,2,0,2,79,141
27495,29637,SNB,96,for_profit,64,FALSE,1,490173,3,490173,41060,10,FALSE,0.909,2,10,10,0,0,0,1,27,247
27496,29361,Dairy,48,for_profit,75,FALSE,1,0,0,0,0,21,TRUE,0,2,14,12,0,0,0,0,118,165
27497,29470,Dairy,96,for_profit,59,FALSE,3,2252518,3,2252518,188686,10,FALSE,0.573,2,13,11,1,1,0,1,90,152
27498,29143,Dairy,176,for_profit,58,FALSE,3,2367104,3,2367104,277497,15,FALSE,0.342,1,9,11,1,1,0,0,100,133
27499,29848,Forest,144,for_profit,61,FALSE,2,491372,3,151258.18736670032,33028,20,FALSE,0.089,2,17,12,1,0,1,1,65,129
27500,30266,Dairy,96,for_profit,54,FALSE,2,2103757,3,2103757,176225,10,FALSE,0.583,4,11,14,0,3,3,3,47,112
27501,29790,Crop,64,pro_environmental,56,FALSE,3,1491981,3,1491981,100285,5,FALSE,0.553,1,8,10,0,0,0,0,83,133
27502,30552,Dairy,80,for_profit,54,FALSE,1,3791,3,3041.9619148045726,318,10,FALSE,0.001,2,13,12,2,2,1,1,56,151
27503,29443,SNB,224,for_profit,33,FALSE,4,1244378,3,1244378,83642,5,FALSE,0.65,2,12,12,1,0,0,0,44,259
27504,30317,Dairy,64,for_profit,67,FALSE,1,800,3,800,54,5,FALSE,0,3,11,10,1,0,0,2,116,171
27505,30545,Dairy,80,for_profit,57,FALSE,2,1587402,3,910158.5565098409,132971,15,FALSE,0.289,1,11,15,1,0,0,0,107,140
27506,30115,Forest,288,for_profit,56,TRUE,3,1921156,3,1101520.9580120347,129132,15,FALSE,0.365,3,10,13,0,0,0,0,146,19
27507,30177,Dairy,192,for_profit,68,FALSE,2,1767443,3,1767443,207198,15,FALSE,0.292,4,10,10,1,0,1,3,121,34
27508,28910,Forest,416,for_profit,44,FALSE,2,2700453,3,2700453,181513,5,FALSE,0.58,8,10,15,0,0,0,0,141,33
27509,29007,Forest,80,for_profit,60,FALSE,4,1181344,3,947930.2179590855,79405,10,FALSE,0.495,2,12,16,0,0,0,0,59,249
27510,29813,Forest,128,pro_environmental,56,FALSE,4,1131321,3,1131321,76043,0,FALSE,1.557,1,11,12,0,0,0,0,65,278
27511,30071,Forest,96,for_profit,70,FALSE,2,912723,3,912723,106999,15,FALSE,0.328,2,12,13,0,0,0,0,86,223
27512,29306,Dairy,128,for_profit,54,FALSE,4,549570,3,549570,120001,20,FALSE,0.131,2,13,11,0,1,0,0,56,163
